player_id,age,obp,slg,walk_pct,strikeout_pct,exit_velocity,defensive_runs,projected_salary_m,future_war,high_value
P1378,24,0.304,0.413,0.092,0.259,87.8,8.9,3.24,2.74,1
P1379,27,0.314,0.463,0.132,0.244,83.6,-11.0,4.14,4.33,0
P1380,29,0.384,0.422,0.091,0.232,93.2,9.9,4.77,4.49,1
P1381,24,0.347,0.529,0.105,0.268,91.1,-3.2,4.15,5.38,1
P1382,26,0.3,0.438,0.042,0.183,90.5,5.9,3.36,1.28,0
P1383,27,0.304,0.386,0.14,0.221,89.1,-6.0,1.95,5.11,1
P1384,20,0.313,0.462,0.07,0.204,90.7,-2.9,2.93,6.1,0
P1385,20,0.312,0.28,0.079,0.177,91.7,0.6,2.32,1.8,0
P1386,21,0.336,0.482,0.134,0.203,86.6,7.7,2.58,4.58,1
P1387,23,0.363,0.553,0.068,0.151,87.1,-2.2,4.25,5.49,1
P1388,20,0.293,0.393,0.082,0.141,88.3,6.1,2.34,2.07,0
P1389,28,0.324,0.42,0.036,0.177,90.2,6.8,4.24,3.88,0
P1390,26,0.343,0.406,0.06,0.218,91.1,8.4,3.84,5.12,1
P1391,20,0.357,0.381,0.087,0.232,90.9,-4.2,3.97,3.69,1
P1392,21,0.294,0.421,0.091,0.216,91.1,-5.9,1.91,3.97,1
P1393,27,0.266,0.53,0.097,0.321,89.1,11.8,3.29,3.83,1
P1394,27,0.337,0.347,0.072,0.264,87.1,5.2,1.74,4.48,0
P1395,23,0.379,0.316,0.044,0.199,88.4,-5.2,4.15,4.18,1
P1396,27,0.343,0.347,0.129,0.257,85.1,-6.7,2.45,0.96,0
P1397,25,0.314,0.311,0.08,0.175,86.5,6.9,2.02,4.99,1
P1398,21,0.283,0.353,0.072,0.242,82.8,6.3,1.73,4.39,1
P1399,30,0.376,0.413,0.104,0.196,91.3,15.3,3.37,5.26,1
P1400,26,0.277,0.546,0.07,0.234,91.9,-2.9,2.57,3.9,1
P1401,30,0.337,0.501,0.064,0.169,92.1,-4.9,3.9,5.57,1
P1402,25,0.371,0.44,0.136,0.281,87.9,-10.2,4.02,4.36,1
P1403,21,0.332,0.356,0.107,0.211,92.3,1.0,3.49,4.56,1
P1404,24,0.33,0.493,0.082,0.251,90.9,-6.4,2.79,3.95,1
P1405,23,0.363,0.412,0.073,0.237,87.9,7.6,3.94,2.86,1
P1406,23,0.272,0.453,0.087,0.1,88.5,-0.4,3.24,4.58,1
P1407,20,0.304,0.319,0.098,0.237,87.9,13.9,2.5,4.75,1
P1408,22,0.299,0.456,0.119,0.234,88.9,7.3,1.84,6.04,1
P1409,25,0.363,0.463,0.071,0.146,89.7,-2.8,4.05,6.84,1
P1410,27,0.356,0.493,0.093,0.284,90.1,-5.2,3.7,4.07,1
P1411,30,0.313,0.446,0.054,0.243,91.1,-2.1,2.76,3.34,0
P1412,23,0.393,0.489,0.089,0.173,88.6,3.0,5.91,3.05,1
P1413,26,0.36,0.431,0.095,0.253,91.3,5.1,4.13,4.12,1
P1414,24,0.32,0.412,0.086,0.2,89.6,-2.6,3.05,2.82,0
P1415,21,0.318,0.459,0.078,0.201,87.4,7.8,2.83,5.79,1
P1416,22,0.36,0.414,0.078,0.252,94.4,-3.3,3.86,4.44,1
P1417,24,0.354,0.515,0.078,0.21,86.8,14.6,4.04,4.66,1
P1418,27,0.328,0.36,0.083,0.17,85.7,9.5,3.44,4.45,1
P1419,24,0.331,0.419,0.044,0.222,93.6,-2.1,5.46,3.18,0
P1420,27,0.347,0.367,0.138,0.237,86.1,0.8,3.65,3.24,1
P1421,22,0.333,0.396,0.09,0.254,90.4,5.3,3.91,3.86,1
P1422,20,0.369,0.481,0.129,0.238,85.4,4.0,5.32,5.49,1
P1423,28,0.346,0.395,0.088,0.203,93.6,-6.0,3.62,5.23,1
P1424,27,0.31,0.332,0.07,0.252,88.0,-3.3,2.34,1.37,0
P1425,29,0.274,0.46,0.069,0.152,92.0,-9.2,2.2,4.77,1
P1426,30,0.289,0.436,0.138,0.2,89.5,-3.7,3.08,2.7,0
P1427,25,0.299,0.351,0.049,0.207,81.0,-5.0,3.38,2.31,0
P1428,30,0.314,0.558,0.11,0.252,91.7,0.8,3.32,4.1,1
P1429,20,0.36,0.38,0.05,0.227,86.3,10.9,2.63,4.97,1
P1430,21,0.302,0.454,0.085,0.22,90.8,-1.4,3.32,2.73,1
P1431,29,0.32,0.421,0.118,0.248,87.6,7.0,3.39,5.68,1
P1432,24,0.318,0.478,0.09,0.177,89.5,8.5,4.01,6.54,0
P1433,27,0.363,0.482,0.073,0.19,90.5,8.3,4.9,3.45,1
P1434,21,0.318,0.38,0.072,0.231,97.6,5.7,1.69,4.99,1
P1435,30,0.306,0.33,0.071,0.216,89.2,0.9,2.04,1.81,1
P1436,21,0.312,0.471,0.102,0.224,86.9,-2.1,2.99,3.85,1
P1437,29,0.313,0.375,0.07,0.192,86.3,-5.3,3.69,1.46,0
P1438,26,0.343,0.305,0.114,0.185,83.4,9.5,3.79,3.46,1
P1439,24,0.342,0.28,0.114,0.203,87.5,6.6,2.16,3.38,1
P1440,23,0.338,0.538,0.045,0.279,88.5,7.1,4.64,7.5,1
P1441,28,0.343,0.513,0.125,0.236,88.9,-5.7,5.17,4.62,1
P1442,20,0.339,0.454,0.046,0.235,94.0,-7.4,2.94,4.33,1
P1443,28,0.315,0.427,0.085,0.148,86.7,-7.8,2.26,4.91,0
P1444,21,0.344,0.363,0.096,0.184,86.1,5.6,2.12,4.27,0
P1445,23,0.34,0.35,0.094,0.169,89.9,-0.8,2.69,2.76,1
P1446,28,0.304,0.435,0.135,0.202,90.3,-10.1,5.13,2.77,0
P1447,24,0.278,0.511,0.094,0.169,82.8,-8.6,2.44,5.87,1
P1448,24,0.305,0.485,0.09,0.245,88.7,8.5,4.31,4.93,1
P1449,22,0.309,0.479,0.121,0.224,89.4,-9.4,4.54,3.78,1
P1450,24,0.28,0.311,0.086,0.216,90.2,1.7,0.7,1.32,1
P1451,20,0.254,0.516,0.088,0.255,85.9,-7.7,3.27,2.02,0
P1452,22,0.319,0.452,0.097,0.2,89.5,-5.6,2.6,4.84,1
P1453,21,0.348,0.351,0.053,0.16,90.3,13.0,4.29,6.28,1
P1454,20,0.325,0.491,0.108,0.227,91.3,8.4,4.04,5.79,1
P1455,30,0.329,0.561,0.103,0.18,89.0,1.6,3.83,2.93,0
P1456,26,0.287,0.556,0.036,0.155,89.4,6.5,4.09,3.17,1
P1457,21,0.325,0.337,0.095,0.175,91.6,-1.2,2.99,3.98,1
P1458,26,0.35,0.429,0.08,0.192,87.3,0.2,4.48,5.22,1
P1459,29,0.323,0.393,0.103,0.193,85.4,2.5,3.28,4.25,1
P1460,27,0.299,0.537,0.073,0.227,85.7,4.6,4.2,2.15,0
P1461,27,0.351,0.415,0.106,0.205,95.1,5.9,2.35,4.4,1
P1462,29,0.303,0.378,0.092,0.213,84.3,1.8,1.67,3.57,0
P1463,24,0.32,0.408,0.135,0.177,85.3,-0.5,3.17,4.84,1
P1464,28,0.286,0.431,0.106,0.173,88.3,5.4,1.8,5.29,1
P1465,21,0.331,0.362,0.081,0.216,91.3,2.3,3.38,5.58,0
P1466,30,0.338,0.326,0.069,0.283,92.3,-1.5,3.15,3.48,0
P1467,24,0.325,0.445,0.043,0.187,90.5,6.7,3.74,5.85,1
P1468,30,0.297,0.306,0.093,0.338,87.1,14.4,0.7,1.21,0
P1469,24,0.309,0.484,0.13,0.209,91.6,-4.5,3.08,4.02,1
P1470,23,0.333,0.436,0.042,0.165,86.8,7.8,4.28,4.52,1
P1471,22,0.322,0.437,0.126,0.202,88.4,-6.5,2.66,3.32,1
P1472,26,0.317,0.518,0.128,0.219,89.4,1.1,3.69,2.94,1
P1473,23,0.39,0.45,0.067,0.261,92.8,-6.8,4.89,3.82,1
P1474,26,0.412,0.333,0.078,0.261,91.7,3.2,3.92,5.98,0
P1475,20,0.33,0.36,0.086,0.187,92.2,7.0,1.69,5.4,1
P1476,29,0.358,0.542,0.126,0.183,81.8,6.6,2.38,4.5,1
P1477,29,0.321,0.471,0.075,0.21,93.0,-4.6,2.2,2.91,1
P1478,28,0.356,0.434,0.095,0.208,89.2,-10.0,3.5,5.12,0
P1479,29,0.379,0.5,0.083,0.25,88.1,-1.0,4.68,6.32,1
P1480,30,0.337,0.522,0.064,0.223,87.2,8.7,4.5,3.74,1
P1481,25,0.313,0.407,0.078,0.248,89.6,5.9,3.39,5.83,0
P1482,23,0.332,0.446,0.071,0.184,80.0,0.3,2.9,3.97,0
P1483,23,0.338,0.404,0.096,0.257,93.5,10.6,3.28,5.72,1
P1484,23,0.314,0.293,0.143,0.205,94.1,-10.0,2.51,4.83,0
P1485,22,0.332,0.28,0.086,0.177,91.7,18.5,2.79,3.82,1
P1486,27,0.297,0.522,0.064,0.132,90.9,-0.1,4.39,3.89,0
P1487,21,0.35,0.372,0.079,0.1,92.8,-1.4,2.54,5.23,1
P1488,26,0.351,0.545,0.066,0.196,86.2,4.0,4.83,4.61,1
P1489,20,0.315,0.28,0.053,0.202,92.4,9.7,2.31,3.94,1
P1490,28,0.335,0.499,0.087,0.146,92.5,9.8,3.09,4.25,1
P1491,29,0.374,0.612,0.116,0.132,92.1,-7.6,3.99,7.5,1
P1492,26,0.306,0.367,0.073,0.203,91.6,-6.9,3.15,4.02,1
P1493,27,0.352,0.436,0.081,0.248,91.8,-5.1,2.98,4.34,1
P1494,24,0.324,0.365,0.087,0.229,85.1,-0.9,2.42,3.66,0
P1495,26,0.34,0.423,0.094,0.31,88.2,-1.8,2.39,3.44,0
P1496,29,0.305,0.354,0.067,0.2,92.8,14.6,2.0,4.05,1
P1497,23,0.399,0.29,0.113,0.142,93.6,-2.3,2.78,4.73,1
P1498,27,0.304,0.424,0.094,0.244,94.2,11.6,3.01,3.42,1
P1499,29,0.363,0.476,0.118,0.213,90.5,1.4,4.12,3.21,1
P1500,27,0.298,0.366,0.042,0.291,85.9,5.1,3.14,1.28,0
P1501,30,0.285,0.512,0.094,0.18,86.4,9.7,3.29,3.78,0
P1502,27,0.326,0.313,0.114,0.281,97.2,12.1,2.09,4.22,1
P1503,27,0.318,0.447,0.09,0.183,83.7,-2.1,3.67,2.95,0
P1504,21,0.303,0.344,0.051,0.166,84.8,11.4,2.02,2.65,1
P1505,23,0.299,0.455,0.133,0.192,90.2,-1.2,4.06,3.74,1
P1506,26,0.305,0.477,0.088,0.142,89.8,4.3,2.37,5.95,1
P1507,28,0.359,0.309,0.125,0.174,97.6,5.9,3.54,4.94,1
P1508,21,0.331,0.45,0.039,0.233,92.6,8.4,2.89,4.54,1
P1509,23,0.335,0.38,0.113,0.141,86.3,-3.7,2.74,2.31,0
P1510,21,0.343,0.421,0.06,0.19,87.4,-10.6,4.57,1.31,0
P1511,26,0.343,0.413,0.076,0.207,86.8,3.9,3.41,4.3,1
P1512,22,0.364,0.582,0.089,0.248,84.8,-1.5,5.23,3.35,1
P1513,25,0.344,0.362,0.096,0.272,85.4,0.6,2.51,3.74,1
P1514,28,0.27,0.388,0.095,0.228,83.5,0.9,3.26,0.79,0
P1515,29,0.313,0.399,0.089,0.245,87.9,-3.9,3.19,2.51,1
P1516,29,0.35,0.335,0.106,0.262,91.9,17.8,2.09,3.74,1
P1517,23,0.371,0.557,0.088,0.26,86.2,10.5,6.23,5.78,1
P1518,24,0.327,0.409,0.12,0.215,90.4,1.1,3.33,3.96,1
P1519,22,0.332,0.471,0.079,0.307,87.4,21.9,3.38,5.85,1
P1520,29,0.317,0.298,0.13,0.266,87.8,-0.5,1.07,3.7,0
P1521,22,0.35,0.405,0.083,0.246,85.9,0.4,3.35,4.59,1
P1522,22,0.366,0.426,0.089,0.221,88.6,-4.8,3.63,5.76,1
P1523,21,0.327,0.342,0.11,0.149,92.9,2.4,2.33,5.05,1
P1524,25,0.336,0.447,0.075,0.222,90.9,-6.1,3.5,4.94,1
P1525,25,0.298,0.428,0.085,0.178,88.8,7.7,1.64,5.33,1
P1526,22,0.293,0.316,0.114,0.262,92.8,-6.4,1.64,2.35,1
P1527,26,0.34,0.488,0.054,0.233,88.9,9.6,2.7,5.24,1
P1528,29,0.364,0.389,0.081,0.228,89.2,-7.0,3.01,5.68,1
P1529,22,0.311,0.475,0.084,0.184,87.7,-1.1,4.33,2.9,0
P1530,28,0.317,0.442,0.061,0.201,85.8,11.5,3.31,4.49,1
P1531,29,0.328,0.449,0.086,0.162,86.9,8.8,2.49,4.84,1
P1532,21,0.312,0.47,0.134,0.187,90.7,-14.7,2.87,3.89,1
P1533,22,0.315,0.541,0.063,0.233,84.2,5.3,4.7,4.39,0
P1534,27,0.358,0.457,0.086,0.258,89.2,-0.2,2.15,5.31,1
P1535,24,0.371,0.476,0.068,0.194,90.9,19.6,4.07,6.46,1
P1536,26,0.348,0.356,0.03,0.183,92.5,5.3,2.82,2.99,1
P1537,29,0.316,0.37,0.11,0.272,88.6,-0.9,2.25,1.54,1
P1538,24,0.361,0.52,0.068,0.134,92.4,-3.1,4.5,6.29,1
P1539,29,0.35,0.47,0.07,0.207,92.2,-4.5,4.4,4.37,1
P1540,24,0.289,0.297,0.085,0.24,87.6,22.0,1.56,1.25,1
P1541,25,0.342,0.488,0.076,0.254,88.6,-0.5,4.92,4.58,1
P1542,28,0.354,0.375,0.09,0.241,93.1,17.8,3.3,4.25,1
P1543,30,0.332,0.469,0.084,0.176,95.8,9.0,2.71,4.3,1
P1544,26,0.398,0.491,0.093,0.177,86.4,13.5,4.87,4.02,1
P1545,25,0.358,0.407,0.075,0.232,82.8,5.7,3.56,2.54,0
P1546,29,0.357,0.46,0.105,0.188,84.5,4.7,4.35,4.8,1
P1547,24,0.337,0.331,0.097,0.272,86.2,2.8,3.0,2.46,1
P1548,25,0.357,0.394,0.078,0.267,90.4,1.9,1.8,4.91,1
P1549,24,0.292,0.391,0.074,0.178,87.5,2.0,2.65,1.89,0
P1550,27,0.28,0.427,0.073,0.271,82.1,-4.8,3.47,3.17,1
P1551,29,0.353,0.385,0.087,0.192,89.8,-0.2,1.31,4.89,0
P1552,20,0.26,0.338,0.121,0.25,89.8,12.7,0.7,2.72,0
P1553,23,0.36,0.513,0.105,0.298,89.2,-10.7,4.81,6.09,1
P1554,25,0.302,0.428,0.111,0.207,88.2,9.6,2.57,4.17,1
P1555,20,0.354,0.328,0.087,0.175,91.9,12.9,2.7,5.3,1
P1556,29,0.27,0.603,0.098,0.201,85.4,7.0,3.87,3.81,0
P1557,30,0.304,0.387,0.126,0.267,87.9,2.6,2.36,4.68,1
P1558,28,0.368,0.362,0.055,0.229,94.2,-5.5,2.89,5.18,0
P1559,24,0.377,0.511,0.082,0.104,85.5,10.1,4.86,4.83,1
P1560,21,0.371,0.329,0.116,0.2,88.6,-2.6,4.09,3.49,1
P1561,25,0.345,0.358,0.076,0.227,88.5,-1.7,1.87,5.67,0
P1562,26,0.273,0.369,0.039,0.287,89.4,-3.4,0.95,0.9,1
P1563,21,0.347,0.472,0.149,0.3,92.9,3.1,5.86,6.09,1
P1564,28,0.318,0.392,0.096,0.277,89.9,-3.4,2.72,2.99,0
P1565,30,0.319,0.41,0.053,0.206,87.8,0.3,2.95,4.19,0
P1566,25,0.313,0.28,0.117,0.183,89.7,9.8,1.15,4.91,1
P1567,24,0.387,0.448,0.09,0.269,86.2,-6.1,6.23,3.84,1
P1568,26,0.382,0.431,0.133,0.213,86.5,-0.2,4.96,4.79,1
P1569,26,0.32,0.375,0.111,0.153,87.2,8.0,2.76,4.7,1
P1570,24,0.334,0.461,0.134,0.17,88.3,10.8,3.1,6.01,1
P1571,21,0.323,0.485,0.056,0.289,85.4,3.9,3.46,4.81,1
P1572,22,0.291,0.501,0.075,0.17,87.8,3.5,2.79,5.96,1
P1573,28,0.324,0.314,0.037,0.146,86.1,7.0,2.48,2.79,1
P1574,30,0.361,0.467,0.067,0.131,91.0,8.8,5.03,4.8,1
P1575,29,0.295,0.578,0.067,0.157,86.2,-3.3,4.19,2.92,1
P1576,26,0.309,0.395,0.083,0.201,89.5,0.3,2.16,5.66,1
P1577,24,0.391,0.371,0.076,0.266,86.2,-0.6,5.13,6.81,1
P1578,25,0.341,0.406,0.136,0.281,86.3,-1.5,3.46,4.57,1
P1579,24,0.272,0.346,0.085,0.188,89.1,2.1,2.85,2.59,0
P1580,21,0.351,0.501,0.03,0.166,91.6,8.7,5.71,3.62,1
P1581,29,0.384,0.464,0.08,0.189,86.4,3.1,3.99,6.0,1
P1582,25,0.32,0.561,0.113,0.233,86.5,6.9,3.79,5.18,1
P1583,20,0.301,0.395,0.068,0.226,94.4,1.2,2.74,4.22,1
P1584,28,0.339,0.407,0.088,0.261,85.5,-1.7,3.25,3.04,0
P1585,30,0.361,0.432,0.076,0.129,91.2,-2.0,3.97,4.4,1
P1586,28,0.317,0.334,0.098,0.311,88.7,-5.3,2.75,1.97,0
P1587,21,0.316,0.438,0.108,0.117,89.4,-6.4,2.1,4.92,1
P1588,23,0.24,0.337,0.07,0.202,90.7,2.2,1.57,3.82,0
P1589,25,0.256,0.399,0.098,0.172,94.4,-8.5,2.94,5.88,1
P1590,24,0.279,0.477,0.102,0.256,88.3,-3.7,3.09,2.88,0
P1591,20,0.33,0.43,0.048,0.287,92.7,-6.8,1.5,5.7,1
P1592,24,0.36,0.474,0.104,0.218,92.5,-12.1,3.81,6.25,1
P1593,20,0.35,0.339,0.069,0.233,84.9,-11.0,2.72,4.06,1
P1594,20,0.359,0.392,0.078,0.29,93.4,-3.2,3.25,4.95,1
P1595,26,0.295,0.329,0.103,0.298,85.5,0.2,1.84,0.56,0
P1596,22,0.308,0.394,0.089,0.16,88.4,7.7,3.58,2.84,1
P1597,24,0.287,0.405,0.116,0.2,87.7,8.3,2.73,2.68,1
P1598,26,0.298,0.466,0.107,0.219,85.8,5.3,2.77,5.46,0
P1599,24,0.36,0.39,0.035,0.191,82.0,5.1,5.77,3.15,0
P1600,30,0.331,0.394,0.097,0.101,85.0,-7.0,2.28,3.53,0
P1601,21,0.316,0.402,0.046,0.225,91.7,-0.8,2.95,5.84,0
P1602,20,0.304,0.362,0.102,0.224,89.6,10.7,1.84,5.07,1
P1603,21,0.345,0.44,0.077,0.2,87.7,17.8,4.62,4.64,1
P1604,30,0.361,0.39,0.105,0.218,87.0,6.6,3.61,5.07,0
P1605,24,0.364,0.302,0.098,0.182,86.9,8.0,2.41,5.31,1
P1606,27,0.309,0.469,0.086,0.145,87.1,-10.2,2.13,3.68,0
P1607,23,0.386,0.436,0.031,0.274,90.2,5.9,4.41,6.54,1
P1608,25,0.348,0.521,0.067,0.268,90.6,15.7,4.11,3.88,1
P1609,28,0.301,0.46,0.086,0.35,89.8,4.6,2.61,4.69,1
P1610,26,0.322,0.343,0.115,0.221,84.0,4.3,1.97,3.08,0
P1611,26,0.37,0.494,0.079,0.22,88.0,15.9,5.88,4.93,1
P1612,23,0.376,0.28,0.077,0.232,90.2,-3.2,3.6,5.23,1
P1613,21,0.309,0.432,0.054,0.264,93.4,5.2,1.91,6.1,1
P1614,27,0.288,0.472,0.144,0.194,87.8,11.0,3.66,4.66,1
P1615,27,0.302,0.395,0.083,0.214,88.2,7.3,3.08,2.86,1
P1616,20,0.337,0.431,0.076,0.228,91.4,3.7,2.36,6.15,1
P1617,26,0.301,0.311,0.078,0.268,85.8,-10.9,1.53,1.54,0
P1618,27,0.335,0.396,0.087,0.171,86.3,-10.3,2.99,4.97,1
P1619,21,0.38,0.447,0.067,0.219,94.7,12.8,5.22,5.09,1
P1620,29,0.355,0.387,0.099,0.146,88.3,-6.8,3.63,2.5,0
P1621,27,0.342,0.415,0.03,0.322,87.0,11.5,2.89,3.68,0
P1622,30,0.303,0.379,0.06,0.277,90.8,-6.4,2.35,2.73,0
P1623,27,0.374,0.415,0.095,0.192,88.2,6.5,4.92,3.79,1
P1624,30,0.28,0.496,0.117,0.234,85.5,2.9,1.94,3.98,0
P1625,21,0.325,0.377,0.103,0.23,88.3,8.4,2.55,3.18,0
P1626,28,0.344,0.507,0.088,0.161,94.7,5.8,4.57,4.27,1
P1627,21,0.369,0.426,0.13,0.286,87.0,-0.2,4.31,6.22,1
P1628,20,0.259,0.415,0.085,0.245,90.7,-9.0,3.61,2.43,0
P1629,22,0.27,0.465,0.085,0.218,89.7,-16.7,3.65,3.01,1
P1630,23,0.305,0.512,0.083,0.229,90.5,4.8,3.77,5.65,1
P1631,25,0.404,0.46,0.08,0.142,85.3,5.3,5.33,6.36,1
P1632,29,0.323,0.387,0.091,0.226,92.3,2.8,3.88,4.54,1
P1633,23,0.344,0.374,0.07,0.303,91.5,2.6,2.92,6.8,1
P1634,22,0.38,0.337,0.117,0.286,93.2,-7.9,3.23,4.9,1
P1635,22,0.274,0.554,0.061,0.336,90.3,0.5,2.69,2.7,0
P1636,30,0.308,0.379,0.058,0.187,88.7,0.4,2.6,2.91,1
P1637,26,0.329,0.361,0.125,0.286,85.8,1.8,1.66,3.24,1
P1638,30,0.349,0.453,0.096,0.218,85.0,3.1,3.06,3.58,1
P1639,22,0.332,0.454,0.11,0.243,88.3,-3.9,3.07,3.21,1
P1640,28,0.302,0.49,0.065,0.256,90.8,-8.1,2.1,4.7,1
P1641,22,0.32,0.502,0.121,0.2,88.2,0.6,4.82,5.0,1
P1642,24,0.337,0.313,0.055,0.223,91.6,-4.1,2.24,2.39,0
P1643,20,0.306,0.507,0.109,0.162,87.7,-5.1,2.37,5.79,1
P1644,21,0.327,0.344,0.114,0.18,88.2,-2.7,1.91,5.44,1
P1645,30,0.31,0.493,0.085,0.201,93.1,10.0,4.34,4.25,1
P1646,29,0.307,0.396,0.042,0.264,86.9,-1.9,1.12,2.59,0
P1647,21,0.265,0.436,0.085,0.19,85.9,2.7,2.53,4.87,1
P1648,24,0.333,0.382,0.126,0.24,88.1,6.0,2.05,4.68,1
P1649,24,0.294,0.412,0.089,0.255,87.3,-9.0,2.24,3.98,0
P1650,28,0.323,0.354,0.063,0.184,90.3,2.9,3.7,5.54,0
P1651,30,0.298,0.426,0.119,0.237,92.6,-1.3,2.27,4.36,0
P1652,27,0.28,0.49,0.15,0.201,88.2,1.8,2.31,3.17,1
P1653,29,0.295,0.42,0.131,0.186,90.9,2.0,1.89,4.18,1
P1654,23,0.304,0.312,0.105,0.176,91.4,-0.1,2.49,2.96,1
P1655,28,0.324,0.473,0.088,0.172,91.2,4.4,3.05,2.52,1
P1656,27,0.321,0.427,0.087,0.216,89.3,11.0,2.33,3.41,1
P1657,27,0.306,0.457,0.111,0.298,86.9,10.5,2.8,2.79,1
P1658,28,0.326,0.459,0.11,0.197,85.3,-2.8,3.21,3.42,1
P1659,27,0.329,0.442,0.101,0.132,84.1,1.8,4.17,3.79,1
P1660,22,0.328,0.381,0.079,0.178,83.1,14.1,2.33,5.07,0
P1661,28,0.364,0.443,0.106,0.25,94.6,-1.8,3.02,4.44,0
P1662,20,0.323,0.455,0.102,0.141,90.6,-3.3,3.69,5.36,1
P1663,23,0.334,0.487,0.111,0.296,87.0,2.6,2.29,4.58,1
P1664,26,0.328,0.413,0.066,0.182,93.8,0.7,3.41,4.55,1
P1665,20,0.324,0.348,0.152,0.283,89.1,6.3,3.2,5.31,1
P1666,21,0.31,0.542,0.133,0.232,90.8,-9.0,3.7,5.65,1
P1667,30,0.299,0.514,0.053,0.142,92.3,-4.3,2.28,3.26,1
P1668,24,0.279,0.408,0.081,0.19,90.5,1.9,2.85,4.21,1
P1669,25,0.337,0.631,0.096,0.249,92.8,4.9,4.92,5.2,1
P1670,25,0.315,0.36,0.091,0.281,85.0,-1.1,2.44,4.46,0
P1671,26,0.317,0.31,0.064,0.299,90.3,2.4,1.9,3.82,1
P1672,25,0.35,0.47,0.102,0.228,89.4,5.1,4.38,5.9,1
P1673,27,0.352,0.447,0.106,0.173,90.1,18.6,4.13,5.62,1
P1674,29,0.349,0.473,0.088,0.135,89.6,3.9,4.1,3.53,1
P1675,28,0.37,0.558,0.066,0.241,88.9,7.8,5.89,5.01,1
P1676,27,0.337,0.429,0.092,0.244,91.6,-2.4,5.02,2.68,1
P1677,30,0.299,0.441,0.112,0.229,95.5,8.7,3.26,6.68,0
P1678,27,0.351,0.398,0.139,0.181,87.7,-8.0,3.3,4.16,1
P1679,20,0.348,0.508,0.096,0.21,91.9,1.6,3.25,4.24,1
P1680,24,0.367,0.421,0.112,0.31,88.7,2.4,3.57,5.09,1
P1681,25,0.319,0.466,0.109,0.201,90.7,-1.8,2.42,4.82,1
P1682,23,0.348,0.484,0.115,0.172,88.2,11.8,3.12,5.65,1
P1683,30,0.283,0.303,0.059,0.168,89.7,3.9,2.19,2.48,1
P1684,25,0.346,0.469,0.134,0.185,89.5,-6.1,4.56,6.24,1
P1685,30,0.348,0.438,0.107,0.299,85.5,6.3,3.78,3.31,1
P1686,30,0.377,0.565,0.062,0.228,88.8,4.2,4.86,6.02,1
P1687,27,0.377,0.396,0.097,0.176,93.4,-4.0,2.58,5.46,1
P1688,24,0.339,0.483,0.076,0.213,87.1,12.8,4.75,5.51,1
P1689,22,0.368,0.439,0.083,0.156,91.7,9.2,5.41,4.6,1
P1690,24,0.344,0.337,0.107,0.178,88.9,12.7,2.4,4.57,1
P1691,28,0.335,0.383,0.062,0.259,94.6,8.5,2.05,4.89,1
P1692,26,0.38,0.535,0.09,0.177,83.7,0.7,4.5,4.95,1
P1693,26,0.339,0.346,0.094,0.283,85.1,7.7,3.84,1.71,1
P1694,30,0.353,0.39,0.078,0.184,91.9,6.4,2.37,6.03,1
P1695,28,0.319,0.531,0.078,0.21,84.6,10.9,4.82,5.75,1
P1696,27,0.313,0.28,0.11,0.259,93.9,4.2,1.5,3.62,0
P1697,20,0.347,0.329,0.073,0.213,86.6,-2.7,2.43,2.2,0
P1698,23,0.296,0.402,0.112,0.283,90.4,7.7,2.62,4.73,0
P1699,23,0.393,0.508,0.088,0.152,84.4,4.4,4.1,4.9,1
P1700,25,0.378,0.28,0.115,0.261,90.3,-2.0,2.15,4.75,1
P1701,20,0.279,0.349,0.109,0.194,86.7,-7.9,0.82,5.77,1
P1702,22,0.367,0.336,0.105,0.222,88.0,2.2,3.81,6.86,0
P1703,30,0.28,0.302,0.085,0.264,85.2,6.4,1.73,1.39,0
P1704,28,0.32,0.347,0.121,0.174,93.6,2.2,2.01,4.03,1
P1705,28,0.349,0.546,0.15,0.264,89.1,5.7,3.67,3.72,1
P1706,21,0.314,0.468,0.058,0.156,88.6,-1.2,4.39,4.99,1
P1707,27,0.36,0.437,0.057,0.269,89.0,16.7,4.21,5.76,1
P1708,26,0.318,0.433,0.091,0.246,87.4,5.0,5.2,4.51,1
P1709,29,0.261,0.288,0.153,0.222,94.7,8.8,1.44,0.99,1
P1710,28,0.359,0.365,0.044,0.21,90.9,2.4,2.9,6.05,1
P1711,28,0.318,0.33,0.077,0.24,89.5,17.4,2.83,4.59,1
P1712,25,0.375,0.385,0.066,0.163,90.3,10.4,3.23,5.48,1
P1713,24,0.313,0.326,0.111,0.157,90.9,5.0,2.68,2.87,1
P1714,27,0.287,0.307,0.086,0.202,87.0,-3.5,1.86,2.76,0
P1715,28,0.315,0.369,0.093,0.213,86.5,7.2,2.53,5.51,1
P1716,24,0.342,0.479,0.076,0.239,89.0,5.7,3.2,3.74,1
P1717,25,0.25,0.485,0.058,0.158,92.3,15.0,2.69,6.41,1
P1718,24,0.389,0.447,0.098,0.218,86.5,-4.8,4.79,5.14,1
P1719,20,0.312,0.465,0.078,0.255,87.5,2.7,2.61,4.31,1
P1720,26,0.34,0.404,0.123,0.218,87.4,16.5,2.58,6.4,1
P1721,27,0.333,0.543,0.071,0.244,88.0,4.0,4.71,5.5,1
P1722,26,0.381,0.491,0.105,0.236,95.4,10.7,3.46,5.14,1
